Frequency,MonetaryAvg,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Region,LoyaltyLevel,BasketSizeCategory,ProductDiversity,Gender,Country,ProblemRatio,ZeroPriceRatio,SupportBurden,BasketComplexity,ExplorationRatio,LinesPerProduct
3,6.396214689265538,3.0847457627118646,205,240,6,11,11,0.7966101694915254,1.1647727272727273,141,141,47.0,0,0,0,0.0,177,3,59.0,53.0,2.0,2.0,UK,Établi,Petit,Explorateur,F,United Kingdom,0.0,0.0,0.009708737864077669,0.7921348314606742,0.9929577464788732,1.2291666666666667
5,26.087971014492755,13.768115942028986,186,239,3,13,4,0.072463768115942,2.7058823529411766,67,67,13.4,0,0,0,0.0,69,5,13.8,76.0,2.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0106951871657754,0.9571428571428572,0.9852941176470589,0.9583333333333334
7,15.079545454545451,6.363636363636363,235,239,0,16,4,0.2045454545454545,5.372093023255814,35,36,5.0,5,0,5,0.1136363636363636,44,7,6.285714285714286,52.0,3.0,5.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.3358585858585858,0.0,0.012711864406779662,0.7777777777777778,1.0,1.0476190476190477
2,30.88,32.02439024390244,173,239,3,15,4,0.0,4.325,33,33,16.5,0,0,0,0.0,41,2,20.5,,4.0,4.0,UK,Jeune,Grand,Explorateur,Unknown,United Kingdom,0.0,0.0,0.022988505747126436,0.7857142857142857,0.9705882352941176,1.1714285714285715
5,44.6276923076923,40.87179487179487,203,239,3,18,6,0.0,5.315789473684211,26,26,5.2,0,0,0,0.0,39,5,7.8,78.0,4.0,5.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.0,0.0,0.0196078431372549,0.65,0.9629629629629629,1.2580645161290323
2,25.87730769230769,8.942307692307692,0,239,3,16,4,0.0,0.0,52,52,26.0,0,0,0,0.0,52,2,26.0,,1.0,5.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,1.0,0.9811320754716981,0.9811320754716981,0.9629629629629629
6,14.362152777777778,11.430555555555555,220,239,2,16,11,0.0833333333333333,1.5244755244755244,110,110,18.33333333333333,0,0,0,0.0,144,6,24.0,24.0,2.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.00904977375565611,0.7586206896551724,0.990990990990991,1.2413793103448278
4,47.03673076923077,17.173076923076923,151,239,1,15,4,0.3269230769230769,2.9411764705882355,36,36,9.0,0,0,0,0.0,52,4,13.0,46.0,6.0,2.0,UK,Jeune,Grand,Explorateur,M,United Kingdom,0.0,0.0,0.039473684210526314,0.6792452830188679,0.972972972972973,1.3
2,16.58328947368421,10.5,153,239,3,17,4,0.0,2.04,74,74,37.0,2,0,2,0.0263157894736842,76,2,38.0,28.0,6.0,,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.07826384142173615,0.0,0.03896103896103896,0.961038961038961,0.9866666666666667,1.0
1,12.89,11.444444444444445,0,239,3,18,4,0.0,0.0,9,9,9.0,0,0,0,0.0,9,1,9.0,50.0,2.0,5.0,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,2.0,0.9,0.9,0.9
1,38.6,5.4,0,239,3,18,4,0.0,0.0,15,15,15.0,0,0,0,0.0,15,1,15.0,23.0,4.0,1.0,UK,Nouveau,Moyen,Modéré,F,United Kingdom,0.0,0.0,4.0,0.9375,0.9375,0.9375
4,42.267857142857146,4.785714285714286,55,239,3,9,4,0.0,4.153846153846154,7,7,1.75,1,0,1,0.0714285714285714,14,4,3.5,64.0,2.0,4.0,Europe continentale,Jeune,Petit,Modéré,Unknown,Germany,0.2047619047619047,0.0,0.03571428571428571,0.4666666666666667,0.875,1.2727272727272727
12,28.20264705882353,10.220588235294118,180,239,2,15,9,0.0,2.626865671641791,53,53,4.416666666666667,5,1,5,0.0735294117647058,68,12,5.666666666666667,32.0,0.0,2.0,Europe continentale,Établi,Moyen,Explorateur,M,Switzerland,0.21845694799658988,0.014492753623188406,0.0,0.7681159420289855,0.9814814814814815,1.0461538461538462
2,12.714999999999998,4.1,5,239,3,19,4,0.0,0.5555555555555556,9,9,4.5,1,0,1,0.1,10,2,5.0,49.0,0.0,1.0,UK,Nouveau,Petit,Modéré,F,United Kingdom,0.28181818181818186,0.0,0.0,0.8181818181818182,0.9,0.9090909090909091
4,7.781456310679613,3.66990291262136,135,239,6,15,8,0.4466019417475728,1.3137254901960784,68,68,17.0,0,0,0,0.0,103,4,25.75,68.0,5.0,,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.03676470588235294,0.6538461538461539,0.9855072463768116,1.4305555555555556
3,23.52239855072464,10.326086956521738,27,239,4,9,4,0.0,0.1897810218978102,120,120,40.0,1,0,1,0.0072463768115942,138,3,46.0,28.0,1.0,4.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.021634866020227295,0.0,0.03571428571428571,0.8633093525179856,0.9917355371900827,1.1219512195121952
1,30.6,12.0,0,239,4,10,4,0.0,,1,1,1.0,0,0,0,0.0,1,1,1.0,75.0,2.0,4.0,UK,Nouveau,Moyen,Spécialisé,M,United Kingdom,0.0,0.0,2.0,0.5,0.5,0.5
1,35.7375,11.125,0,239,4,10,4,0.0,0.0,32,32,32.0,0,0,0,0.0,32,1,32.0,40.0,0.0,2.0,Amérique du Sud,Nouveau,Moyen,Explorateur,Unknown,Brazil,0.0,0.0,0.0,0.9696969696969697,0.9696969696969697,0.9696969696969697
3,31.577500000000008,22.38636363636364,217,239,2,12,9,0.0,5.046511627906977,43,43,14.333333333333334,0,0,0,0.0,44,3,14.666666666666666,43.0,1.0,3.0,UK,Établi,Grand,Explorateur,M,United Kingdom,0.0,0.0,0.0045871559633027525,0.9555555555555556,0.9772727272727273,0.9565217391304347
4,14.006341463414634,8.292682926829269,123,239,2,11,4,0.0,3.075,32,32,8.0,5,0,5,0.1219512195121951,41,4,10.25,51.0,2.0,3.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.36004645760743315,0.0,0.016129032258064516,0.7619047619047619,0.9696969696969697,1.1388888888888888
4,28.755669291338577,58.51968503937008,193,239,4,15,10,0.0,1.5238095238095235,99,101,24.75,0,0,0,0.0,127,4,31.75,63.0,0.0,3.0,UK,Établi,Grand,Explorateur,F,United Kingdom,0.0,0.0,0.0,0.7734375,1.01,1.233009708737864
1,22.095454545454547,9.136363636363637,0,239,4,12,4,0.0,0.0,22,22,22.0,0,0,0,0.0,22,1,22.0,51.0,4.0,4.0,Europe du Nord,Nouveau,Moyen,Explorateur,Unknown,Sweden,0.0,0.0,4.0,0.9565217391304348,0.9565217391304348,0.9565217391304348
3,19.437391304347823,11.669565217391304,206,238,4,13,4,0.0,1.7982456140350878,80,80,26.666666666666668,0,0,0,0.0,115,3,38.333333333333336,46.0,1.0,2.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.004830917874396135,0.6896551724137931,0.9876543209876543,1.385542168674699
6,28.43108108108108,15.216216216216216,207,238,4,14,6,0.0,5.694444444444445,30,30,5.0,2,0,2,0.054054054054054,37,6,6.166666666666667,21.0,2.0,2.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.15931721194879084,0.0,0.009615384615384616,0.7894736842105263,0.967741935483871,1.027777777777778
1,4.952941176470588,4.411764705882353,0,238,4,14,4,0.0,0.0,33,33,33.0,0,0,0,0.0,34,1,34.0,34.0,1.0,3.0,UK,Nouveau,Petit,Explorateur,M,United Kingdom,0.0,0.0,1.0,0.9428571428571428,0.9705882352941176,1.0
1,15.498666666666669,15.466666666666669,0,237,6,10,4,1.0,0.0,15,15,15.0,0,0,0,0.0,15,1,15.0,52.0,2.0,1.0,UK,Nouveau,Grand,Modéré,Unknown,United Kingdom,0.0,0.0,2.0,0.9375,0.9375,0.9375
2,358.0,200.0,126,237,6,10,4,1.0,126.0,1,1,0.5,0,0,0,0.0,2,2,1.0,30.0,2.0,3.0,UK,Jeune,Grand,Spécialisé,Unknown,United Kingdom,0.0,0.0,0.015748031496062992,0.3333333333333333,0.5,0.6666666666666666
4,39.01380952380952,9.333333333333334,158,237,2,11,5,0.0476190476190476,7.85,18,18,4.5,0,0,0,0.0,21,4,5.25,58.0,3.0,4.0,UK,Jeune,Moyen,Modéré,M,United Kingdom,0.0,0.0,0.018867924528301886,0.8181818181818182,0.9473684210526315,0.9545454545454546
3,27.30052631578948,22.0,113,237,6,11,4,0.7105263157894737,3.054054054054054,29,29,9.666666666666666,1,0,1,0.0263157894736842,38,3,12.666666666666666,,1.0,1.0,UK,Jeune,Grand,Explorateur,M,United Kingdom,0.07759784075573548,0.0,0.008771929824561403,0.7435897435897436,0.9666666666666667,1.1875
1,16.55,11.526315789473683,0,237,6,11,4,1.0,0.0,19,19,19.0,0,0,0,0.0,19,1,19.0,32.0,2.0,2.0,UK,Nouveau,Moyen,Modéré,F,United Kingdom,0.0,0.0,2.0,0.95,0.95,0.95
5,14.764090909090909,14.645454545454545,227,237,4,11,12,0.2272727272727272,2.073394495412844,106,106,21.2,0,0,0,0.0,110,5,22.0,72.0,0.0,5.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.0,0.954954954954955,0.9906542056074766,0.990990990990991
5,26.67036363636363,22.25454545454545,211,236,6,12,4,0.5636363636363636,3.888888888888889,49,49,9.8,2,0,2,0.0363636363636363,55,5,11.0,46.0,1.0,,UK,Établi,Grand,Explorateur,F,United Kingdom,0.10779220779220773,0.0,0.0047169811320754715,0.875,0.98,1.0185185185185184
6,16.480615384615383,6.338461538461538,227,236,6,10,11,0.676923076923077,3.515625,57,57,9.5,3,0,3,0.0461538461538461,65,6,10.833333333333334,46.0,0.0,2.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.137062937062937,0.0,0.0,0.8636363636363636,0.9827586206896551,1.0317460317460319
1,6.043793103448277,4.241379310344827,0,236,6,13,4,1.0,0.0,28,28,28.0,0,0,0,0.0,29,1,29.0,28.0,4.0,1.0,UK,Nouveau,Petit,Explorateur,M,United Kingdom,0.0,0.0,4.0,0.9333333333333333,0.9655172413793104,1.0
1,3.58734375,2.0625,0,236,6,13,4,1.0,0.0,59,57,59.0,0,0,0,0.0,64,1,64.0,69.0,2.0,,UK,Nouveau,Petit,Explorateur,M,United Kingdom,0.0,0.0,2.0,0.9076923076923077,0.95,1.0666666666666667
1,17.839473684210528,4.894736842105263,0,236,6,15,4,1.0,0.0,19,19,19.0,0,0,0,0.0,19,1,19.0,49.0,1.0,1.0,UK,Nouveau,Petit,Modéré,Unknown,United Kingdom,0.0,0.0,1.0,0.95,0.95,0.95
4,22.488076923076925,9.673076923076923,210,236,1,13,11,0.0,4.117647058823529,48,48,12.0,2,0,2,0.0384615384615384,52,4,13.0,,5.0,,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.11393323657474594,0.0,0.023696682464454975,0.9056603773584906,0.9795918367346939,1.0
1,19.35619047619048,14.857142857142858,0,236,0,9,4,0.0,0.0,21,21,21.0,0,0,0,0.0,21,1,21.0,64.0,1.0,1.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546
7,19.940967741935484,10.477419354838707,140,236,0,10,4,0.0,0.8961038961038961,108,109,15.428571428571429,1,0,1,0.0064516129032258,155,7,22.142857142857142,,3.0,4.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.01927212572373862,0.0,0.02127659574468085,0.6923076923076923,1.0,1.3478260869565215
1,30.370000000000005,18.2,0,236,0,10,4,0.0,0.0,5,5,5.0,0,0,0,0.0,5,1,5.0,37.0,2.0,4.0,UK,Nouveau,Grand,Modéré,M,United Kingdom,0.0,0.0,2.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
2,18.36731707317073,7.463414634146342,84,236,0,12,4,0.0,1.037037037037037,76,76,38.0,0,0,0,0.0,82,2,41.0,39.0,1.0,3.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.011764705882352941,0.9156626506024096,0.987012987012987,1.0512820512820513
3,31.89,24.0,32,235,0,11,5,0.0,4.428571428571429,6,6,2.0,0,0,0,0.0,8,3,2.6666666666666665,28.0,1.0,5.0,UK,Jeune,Grand,Modéré,M,United Kingdom,0.0,0.0,0.030303030303030304,0.6666666666666666,0.8571428571428571,0.8888888888888888
2,7.643636363636363,3.757575757575758,0,235,0,13,4,0.0,0.0,31,31,15.5,1,0,1,0.0303030303030303,33,2,16.5,,3.0,4.0,UK,Nouveau,Petit,Explorateur,Unknown,United Kingdom,0.089126559714795,0.0,3.0,0.9117647058823529,0.96875,1.0
2,5.596849315068493,3.616438356164384,216,235,6,16,11,0.5753424657534246,3.0,68,68,34.0,0,0,0,0.0,73,2,36.5,20.0,2.0,5.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.009216589861751152,0.918918918918919,0.9855072463768116,1.042857142857143
6,6.439629629629629,3.088888888888889,203,235,0,13,6,0.0,1.5,108,107,18.0,1,0,1,0.0074074074074074,135,6,22.5,,0.0,4.0,UK,Établi,Petit,Explorateur,Unknown,United Kingdom,0.022113289760348577,0.0,0.0,0.7941176470588235,0.981651376146789,1.1842105263157894
8,22.125882352941176,17.147058823529413,135,235,0,14,4,0.1470588235294117,1.9701492537313432,44,44,5.5,4,0,4,0.0588235294117647,68,8,8.5,79.0,1.0,2.0,UK,Jeune,Grand,Explorateur,F,United Kingdom,0.17476555839727195,0.0,0.007352941176470588,0.6376811594202898,0.9777777777777777,1.3076923076923077
2,116.28571428571428,54.85714285714285,102,235,4,16,7,0.0,17.0,7,7,3.5,0,0,0,0.0,7,2,3.5,61.0,0.0,,UK,Jeune,Grand,Modéré,F,United Kingdom,0.0,0.0,0.0,0.875,0.875,0.7777777777777778
6,10.8725,4.782608695652174,46,235,4,15,4,0.0,0.4835164835164835,78,78,13.0,0,0,0,0.0,92,6,15.333333333333334,73.0,,1.0,UK,Jeune,Petit,Explorateur,F,United Kingdom,0.0,0.0,,0.8387096774193549,0.9873417721518988,1.0952380952380953
6,18.344873949579835,10.100840336134452,205,235,3,12,11,0.0,1.7203389830508475,79,79,13.166666666666666,2,0,2,0.0168067226890756,119,6,19.83333333333333,45.0,2.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.050140056022408924,0.0,0.009708737864077669,0.6583333333333333,0.9875,1.3999999999999997
5,20.87775,11.175,225,235,3,13,9,0.0,2.835443037974684,65,67,13.0,1,0,1,0.0125,80,5,16.0,46.0,2.0,1.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.037191358024691354,0.0,0.008849557522123894,0.8024691358024691,1.0151515151515151,1.1428571428571428
6,16.99548076923077,9.442307692307692,218,235,0,10,9,0.0,2.1067961165048543,85,85,14.166666666666666,1,0,1,0.0096153846153846,104,6,17.333333333333332,38.0,3.0,1.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.02866300366300365,0.0,0.0136986301369863,0.8095238095238095,0.9883720930232558,1.1428571428571428
3,18.1875,8.3125,36,235,1,11,4,0.0,2.333333333333333,14,14,4.666666666666667,1,0,1,0.0625,16,3,5.333333333333333,64.0,4.0,4.0,UK,Jeune,Moyen,Modéré,Unknown,United Kingdom,0.1801470588235294,0.0,0.10810810810810811,0.8235294117647058,0.9333333333333333,0.9411764705882352
8,13.298942307692307,5.206730769230769,209,235,1,14,10,0.0,1.0048309178743962,161,161,20.125,12,0,12,0.0576923076923076,208,8,26.0,33.0,2.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.17252484357747505,0.0,0.009523809523809525,0.7703349282296651,0.9938271604938271,1.2307692307692308
3,19.240754716981133,9.30188679245283,135,234,1,13,4,0.0,2.576923076923077,45,45,15.0,0,0,0,0.0,53,3,17.666666666666668,54.0,2.0,1.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.014705882352941176,0.8333333333333334,0.9782608695652174,1.1041666666666667
1,21.47142857142857,10.0,0,234,1,13,4,0.0,0.0,7,7,7.0,0,0,0,0.0,7,1,7.0,76.0,3.0,4.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,3.0,0.875,0.875,0.875
5,17.361333333333334,10.15,219,234,3,15,11,0.3333333333333333,3.6779661016949152,56,56,11.2,0,0,0,0.0,60,5,12.0,,3.0,2.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.013636363636363636,0.9180327868852459,0.9824561403508771,0.9836065573770493
7,18.81143790849673,7.431372549019608,216,234,1,14,11,0.0980392156862745,1.4078947368421053,115,115,16.428571428571427,1,0,1,0.0065359477124183,153,7,21.857142857142858,23.0,1.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.01952296069943129,0.0,0.004608294930875576,0.7467532467532467,0.9913793103448276,1.2540983606557379
1,12.64875,14.125,0,234,1,14,4,0.0,0.0,8,8,8.0,0,0,0,0.0,8,1,8.0,,0.0,5.0,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
1,17.800000000000004,9.826086956521738,0,234,1,14,4,0.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,74.0,2.0,2.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0,0.0,2.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
3,12.2218,13.98,158,234,1,15,4,0.4,3.224489795918368,47,47,15.666666666666666,1,0,1,0.02,50,3,16.666666666666668,,3.0,1.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.05921568627450981,0.0,0.018867924528301886,0.9215686274509803,0.9791666666666666,1.0000000000000002
1,17.452272727272728,6.227272727272728,0,234,1,16,4,0.0,0.0,22,22,22.0,0,0,0,0.0,22,1,22.0,20.0,1.0,3.0,Amérique du Nord,Nouveau,Moyen,Explorateur,Unknown,USA,0.0,0.0,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348
3,3.4119452887538,1.8632218844984805,221,234,6,16,4,0.6048632218844985,0.6707317073170732,243,244,81.0,0,0,0,0.0,329,3,109.66666666666669,,2.0,4.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.009009009009009009,0.7363636363636363,1.0,1.33739837398374
1,12.611111111111107,2.6666666666666665,0,234,1,17,4,0.0,0.0,9,9,9.0,0,0,0,0.0,9,1,9.0,18.0,5.0,1.0,UK,Nouveau,Petit,Modéré,Unknown,United Kingdom,0.0,0.0,5.0,0.9,0.9,0.9
3,16.293720930232556,9.813953488372093,180,234,1,9,7,0.0,4.261904761904762,40,40,13.333333333333334,0,0,0,0.0,43,3,14.333333333333334,,5.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.027624309392265192,0.9090909090909091,0.975609756097561,1.0
3,33.327777777777776,15.22222222222222,79,234,2,10,4,0.0,4.647058823529412,14,14,4.666666666666667,1,0,1,0.0555555555555555,18,3,6.0,77.0,3.0,5.0,UK,Jeune,Grand,Modéré,F,United Kingdom,0.16081871345029233,0.0,0.0375,0.7368421052631579,0.9333333333333333,1.0588235294117647
1,52.4,5.333333333333333,0,234,2,12,4,0.0,0.0,3,3,3.0,0,0,0,0.0,3,1,3.0,,4.0,1.0,UK,Nouveau,Moyen,Spécialisé,Unknown,United Kingdom,0.0,0.0,4.0,0.75,0.75,0.75
6,29.784166666666664,11.625,226,234,2,11,4,0.0,4.76595744680851,30,30,5.0,0,0,0,0.0,48,6,8.0,32.0,,1.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,,0.6122448979591837,0.967741935483871,1.3333333333333333
7,21.881507936507937,11.007936507936508,224,233,2,10,8,0.0,1.776,108,109,15.428571428571429,4,0,4,0.0317460317460317,126,7,18.0,51.0,4.0,1.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.09473815773028367,0.0,0.017777777777777778,0.8503937007874016,1.0,1.0956521739130434
9,19.997551020408167,9.517006802721088,230,233,4,14,11,0.1836734693877551,1.5547945205479452,96,97,10.666666666666666,3,0,3,0.0204081632653061,147,9,16.333333333333332,,4.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.060948703805846646,0.0,0.017316017316017316,0.6486486486486487,1.0,1.4
2,149.02499999999998,41.5,209,233,2,11,4,0.0,69.66666666666667,3,3,1.5,0,0,0,0.0,4,2,2.0,52.0,7.0,1.0,UK,Établi,Grand,Spécialisé,F,United Kingdom,0.0,0.0,0.03333333333333333,0.6,0.75,0.8
1,19.749565217391304,12.043478260869565,0,233,2,13,4,0.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,66.0,1.0,4.0,UK,Nouveau,Moyen,Explorateur,M,United Kingdom,0.0,0.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334
1,9.89,10.851851851851851,0,233,2,14,4,0.0,0.0,27,27,27.0,0,0,0,0.0,27,1,27.0,42.0,2.0,3.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,2.0,0.9642857142857143,0.9642857142857143,0.9642857142857143
5,18.765116279069765,8.55813953488372,224,233,2,14,4,0.0,5.309523809523809,33,33,6.6,4,0,4,0.0930232558139534,43,5,8.6,41.0,3.0,1.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.2748414376321352,0.0,0.013333333333333334,0.75,0.9705882352941176,1.131578947368421
1,17.081111111111113,6.666666666666667,0,233,2,15,4,0.0,0.0,18,18,18.0,0,0,0,0.0,18,1,18.0,29.0,0.0,5.0,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,0.0,0.9473684210526315,0.9473684210526315,0.9473684210526315
2,10.999090909090908,4.181818181818182,46,233,0,15,6,0.0,4.6,10,10,5.0,1,0,1,0.0909090909090909,11,2,5.5,35.0,3.0,5.0,UK,Jeune,Petit,Modéré,M,United Kingdom,0.25757575757575757,0.0,0.06382978723404255,0.8333333333333334,0.9090909090909091,0.9166666666666666
2,13.927368421052629,9.736842105263158,54,233,2,17,4,0.0,3.0,19,19,9.5,0,0,0,0.0,19,2,9.5,32.0,2.0,1.0,UK,Jeune,Moyen,Modéré,F,United Kingdom,0.0,0.0,0.03636363636363636,0.95,0.95,0.9047619047619048
1,3.195652173913044,1.0,0,233,3,8,4,0.0,0.0,23,23,23.0,0,0,0,0.0,23,1,23.0,,,5.0,Europe continentale,Nouveau,Petit,Explorateur,F,France,0.0,0.0,,0.9583333333333334,0.9583333333333334,0.9583333333333334
6,31.76755319148936,14.797872340425531,222,233,3,9,11,0.0,2.3655913978494625,58,58,9.666666666666666,2,0,2,0.0212765957446808,94,6,15.666666666666666,33.0,1.0,2.0,Europe continentale,Établi,Moyen,Explorateur,M,France,0.06338185890257553,0.0,0.004484304932735426,0.6105263157894737,0.9830508474576272,1.46875
3,53.92173913043479,29.39130434782609,132,233,2,13,8,0.0,5.954545454545454,19,20,6.333333333333333,0,0,0,0.0,23,3,7.666666666666667,44.0,0.0,5.0,UK,Jeune,Grand,Modéré,F,United Kingdom,0.0,0.0,0.0,0.7916666666666666,1.0,1.0454545454545456
3,15.940882352941175,5.578431372549019,228,233,0,12,12,0.0,2.247524752475248,92,92,30.666666666666668,0,0,0,0.0,102,3,34.0,25.0,2.0,3.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.008733624454148471,0.8932038834951457,0.989247311827957,1.0736842105263158
2,17.077741935483875,8.387096774193548,215,233,3,11,4,0.0,7.166666666666667,31,31,15.5,0,0,0,0.0,31,2,15.5,77.0,,2.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,,0.96875,0.96875,0.9393939393939394
8,18.8673127753304,10.841409691629956,165,233,2,11,9,0.118942731277533,0.7123893805309734,182,182,22.75,12,0,12,0.052863436123348,227,8,28.375,63.0,2.0,4.0,Europe continentale,Jeune,Moyen,Explorateur,F,Switzerland,0.15812659401808482,0.0,0.012048192771084338,0.7982456140350878,0.994535519125683,1.194736842105263
3,15.64627450980392,8.411764705882353,221,233,0,9,9,0.0,4.4,50,50,16.666666666666668,0,0,0,0.0,51,3,17.0,,2.0,2.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.009009009009009009,0.9615384615384616,0.9803921568627451,0.9622641509433961
1,18.610344827586204,9.137931034482758,0,232,3,13,4,0.0,0.0,58,58,58.0,0,0,0,0.0,58,1,58.0,34.0,2.0,3.0,Europe continentale,Nouveau,Moyen,Explorateur,M,Spain,0.0,0.0,2.0,0.9830508474576272,0.9830508474576272,0.9830508474576272
3,13.54692307692308,8.564102564102564,230,232,3,13,4,0.0,6.052631578947368,39,39,13.0,0,0,0,0.0,39,3,13.0,46.0,4.0,,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.017316017316017316,0.975,0.975,0.9285714285714286
12,50.65475247524752,14.693069306930694,158,232,3,13,4,0.1089108910891089,1.54,57,57,4.75,2,0,2,0.0198019801980198,101,12,8.416666666666666,,2.0,1.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0590176664725296,0.0,0.012578616352201259,0.5588235294117647,0.9827586206896551,1.4637681159420288
1,23.225,13.833333333333334,0,232,3,13,4,0.0,0.0,6,6,6.0,0,0,0,0.0,6,1,6.0,25.0,3.0,5.0,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,3.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
2,19.369230769230768,6.076923076923077,62,232,3,14,4,0.0,2.48,24,24,12.0,0,0,0,0.0,26,2,13.0,,2.0,1.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.031746031746031744,0.8888888888888888,0.96,1.0
2,32.64,17.6,31,232,0,13,5,0.0,7.75,5,5,2.5,0,0,0,0.0,5,2,2.5,44.0,3.0,1.0,UK,Jeune,Grand,Modéré,F,United Kingdom,0.0,0.0,0.09375,0.8333333333333334,0.8333333333333334,0.7142857142857143
3,25.31482758620689,14.724137931034482,74,232,3,15,4,0.0,2.642857142857143,26,26,8.666666666666666,0,0,0,0.0,29,3,9.666666666666666,,1.0,1.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.013333333333333334,0.8666666666666667,0.9629629629629629,1.0
8,7.187438016528926,4.735537190082645,203,232,3,15,11,0.0,1.6666666666666667,107,107,13.375,4,0,4,0.0330578512396694,121,8,15.125,67.0,5.0,2.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.09863162173147269,0.0,0.024509803921568627,0.8770491803278688,0.9907407407407407,1.0521739130434782
1,17.319230769230764,5.461538461538462,0,232,3,15,4,0.0,0.0,13,13,13.0,0,0,0,0.0,13,1,13.0,69.0,2.0,4.0,UK,Nouveau,Moyen,Modéré,F,United Kingdom,0.0,0.0,2.0,0.9285714285714286,0.9285714285714286,0.9285714285714286
1,16.37272727272727,6.2727272727272725,0,232,3,16,4,0.0,0.0,11,11,11.0,0,0,0,0.0,11,1,11.0,,1.0,5.0,Europe continentale,Nouveau,Moyen,Modéré,F,Germany,0.0,0.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
