Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,WeekendPreference,BasketSizeCategory,ProductDiversity,Country,Churn,RegYear,RegMonth,GeoIP,CountryMismatch,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,ProductsPerTrans
5,806.8999999999999,18.765116279069765,15.903322859149524,-12.75,97.8,368,8.55813953488372,-1,48,233,2,14,4,0.0,5.309523809523809,33,6.6,1,4,0,0.0930232558139534,43,5,8.6,41.0,3.0,1.0,35-44,High,Printemps,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,6,Japan,1.0,3.5862222222222218,134.48333333333332,0.035555555555555556,0.09090909090909091,0.75
1,307.46000000000004,17.081111111111113,3.730700752482724,9.96,25.5,120,6.666666666666667,2,12,233,2,15,4,0.0,0.0,18,18.0,1,0,0,0.0,18,1,18.0,29.0,0.0,5.0,25-34,Medium,Printemps,Après-midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,11,Vietnam,1.0,307.46000000000004,153.73000000000002,233.0,0.0,0.9473684210526315
2,120.99,10.999090909090908,8.350623275595007,-8.5,22.5,46,4.181818181818182,-1,12,233,0,15,6,0.0,4.6,10,5.0,1,1,0,0.0909090909090909,11,2,5.5,35.0,3.0,5.0,35-44,Medium,Été,Après-midi,UK,Jeune,Inconnu,Petit,Modéré,United Kingdom,1,2011,3,Australia,1.0,2.574255319148936,40.33,3.9574468085106385,0.08333333333333333,0.8333333333333334
2,264.61999999999995,13.927368421052629,11.909131809995063,0.42,35.400000000000006,185,9.736842105263158,1,25,233,2,17,4,0.0,3.0,19,9.5,1,0,0,0.0,19,2,9.5,32.0,2.0,1.0,25-34,Medium,Printemps,Après-midi,UK,Jeune,Inconnu,Moyen,Modéré,United Kingdom,1,2010,7,United States,1.0,4.811272727272726,88.20666666666665,3.2363636363636363,0.0,0.95
1,73.50000000000001,3.195652173913044,2.086586656124731,0.85,7.95,23,1.0,1,1,233,3,8,4,0.0,0.0,23,23.0,1,0,0,0.0,23,1,23.0,,,5.0,Inconnu,Low,Printemps,Matin,Europe continentale,Nouveau,Inconnu,Petit,Explorateur,France,1,2011,4,Belarus,1.0,73.50000000000001,36.75000000000001,233.0,0.0,0.9583333333333334
6,2986.15,31.76755319148936,19.94314524682228,-8.25,90.0,1391,14.797872340425531,-5,48,233,3,9,11,0.0,2.3655913978494625,58,9.666666666666666,1,2,0,0.0212765957446808,94,6,15.666666666666666,33.0,1.0,2.0,25-34,VIP,Automne,Matin,Europe continentale,Établi,Inconnu,Moyen,Explorateur,France,0,2011,3,Switzerland,1.0,13.390807174887893,426.59285714285716,0.04484304932735426,0.021052631578947368,0.6105263157894737
3,1240.2,53.92173913043479,61.09175808510387,9.12,264.0,676,29.39130434782609,2,180,233,2,13,8,0.0,5.954545454545454,20,6.333333333333333,1,0,0,0.0,23,3,7.666666666666667,44.0,0.0,5.0,35-44,High,Été,Midi,UK,Jeune,Inconnu,Grand,Modéré,United Kingdom,1,2010,7,,,9.324812030075188,310.05,0.7518796992481203,0.0,0.7916666666666666
3,1625.97,15.940882352941175,4.7482044762624085,7.9,35.400000000000006,569,5.578431372549019,1,25,233,0,12,12,0.0,2.247524752475248,92,30.666666666666668,1,0,0,0.0,102,3,34.0,25.0,2.0,3.0,25-34,High,Hiver,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,4,China,1.0,7.100305676855895,406.4925,0.021834061135371178,0.0,0.8932038834951457
2,529.4100000000001,17.077741935483875,5.07938363037447,8.2,25.5,260,8.387096774193548,1,24,233,3,11,4,0.0,7.166666666666667,31,15.5,1,0,0,0.0,31,2,15.5,77.0,,2.0,65+,High,Printemps,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,4,Singapore,1.0,2.4509722222222226,176.47000000000003,0.0787037037037037,0.0,0.96875
8,4282.880000000001,18.8673127753304,27.224362012628674,-32.849999999999994,320.0,2461,10.841409691629956,-6,60,233,2,11,9,0.118942731277533,0.7123893805309734,182,22.75,1,12,0,0.052863436123348,227,8,28.375,63.0,2.0,4.0,55-64,VIP,Automne,Matin,Europe continentale,Jeune,Semaine,Moyen,Explorateur,Switzerland,0,2011,3,United States,1.0,25.800481927710848,475.87555555555565,0.40963855421686746,0.05263157894736842,0.7982456140350878
3,797.9599999999999,15.64627450980392,4.753600723991998,5.04,30.0,429,8.411764705882353,1,24,233,0,9,9,0.0,4.4,50,16.666666666666668,1,0,0,0.0,51,3,17.0,,2.0,2.0,Inconnu,High,Automne,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,9,United States,1.0,3.594414414414414,199.48999999999998,0.04954954954954955,0.0,0.9615384615384616
1,1079.4,18.610344827586204,8.679742086377072,8.5,54.08,530,9.137931034482758,1,32,232,3,13,4,0.0,0.0,58,58.0,1,0,0,0.0,58,1,58.0,34.0,2.0,3.0,25-34,High,Printemps,Midi,Europe continentale,Nouveau,Inconnu,Moyen,Explorateur,Spain,1,2011,3,United States,1.0,1079.4,539.7,232.0,0.0,0.9830508474576272
3,528.3300000000002,13.54692307692308,4.35262180750755,2.9,19.8,334,8.564102564102564,1,36,232,3,13,4,0.0,6.052631578947368,39,13.0,1,0,0,0.0,39,3,13.0,46.0,4.0,,45-54,High,Printemps,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,5,South Korea,1.0,2.287142857142858,132.08250000000004,0.008658008658008658,0.0,0.975
12,5116.129999999999,50.65475247524752,65.17584051769582,-75.60000000000001,415.00000000000006,1484,14.693069306930694,-36,100,232,3,13,4,0.1089108910891089,1.54,57,4.75,1,2,0,0.0198019801980198,101,12,8.416666666666666,,2.0,1.0,Inconnu,VIP,Printemps,Midi,UK,Jeune,Semaine,Moyen,Explorateur,United Kingdom,0,2011,1,,,32.17691823899371,393.5484615384615,0.46540880503144655,0.0196078431372549,0.5588235294117647
1,139.35,23.225,6.685637591135193,12.6,30.0,83,13.833333333333334,2,24,232,3,13,4,0.0,0.0,6,6.0,1,0,0,0.0,6,1,6.0,25.0,3.0,5.0,25-34,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,10,Qatar,1.0,139.35,69.675,232.0,0.0,0.8571428571428571
2,503.6,19.369230769230768,7.797397988086499,9.95,39.95,158,6.076923076923077,1,24,232,3,14,4,0.0,2.48,24,12.0,1,0,0,0.0,26,2,13.0,,2.0,1.0,Inconnu,High,Printemps,Après-midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,9,Finland,1.0,7.993650793650794,167.86666666666667,2.6984126984126986,0.0,0.8888888888888888
2,163.20000000000002,32.64,38.11676796371907,15.0,100.8,88,17.6,4,48,232,0,13,5,0.0,7.75,5,2.5,1,0,0,0.0,5,2,2.5,44.0,3.0,1.0,35-44,Medium,Printemps,Midi,UK,Jeune,Inconnu,Grand,Modéré,United Kingdom,1,2011,1,Kazakhstan,1.0,5.1000000000000005,54.400000000000006,6.25,0.0,0.8333333333333334
3,734.1299999999999,25.31482758620689,21.413441809942263,10.2,102.0,427,14.724137931034482,3,60,232,3,15,4,0.0,2.642857142857143,26,8.666666666666666,1,0,0,0.0,29,3,9.666666666666666,,1.0,1.0,Inconnu,High,Printemps,Après-midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,5,United Kingdom,0.0,9.788399999999998,183.53249999999997,2.0933333333333333,0.0,0.8666666666666667
8,869.6800000000001,7.187438016528926,8.65456483875471,-4.95,40.56,573,4.735537190082645,-7,36,232,3,15,11,0.0,1.6666666666666667,107,13.375,1,4,0,0.0330578512396694,121,8,15.125,67.0,5.0,2.0,65+,High,Automne,Après-midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2011,12,Egypt,1.0,4.263137254901961,96.63111111111112,0.14215686274509803,0.03278688524590164,0.8770491803278688
1,225.14999999999995,17.319230769230764,5.252639751493944,9.95,25.5,71,5.461538461538462,1,12,232,3,15,4,0.0,0.0,13,13.0,1,0,0,0.0,13,1,13.0,69.0,2.0,4.0,65+,Medium,Printemps,Après-midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,3,United States,1.0,225.14999999999995,112.57499999999997,232.0,0.0,0.9285714285714286
1,180.09999999999997,16.37272727272727,4.623276091494192,10.2,25.5,69,6.2727272727272725,1,12,232,3,16,4,0.0,0.0,11,11.0,1,0,0,0.0,11,1,11.0,,1.0,5.0,Inconnu,Medium,Printemps,Après-midi,Europe continentale,Nouveau,Inconnu,Moyen,Modéré,Germany,1,2011,2,,,180.09999999999997,90.04999999999998,232.0,0.0,0.9166666666666666
5,623.9300000000001,6.567684210526316,8.250087743264102,0.42,62.5,214,2.2526315789473683,1,14,232,1,17,7,0.0,1.9680851063829787,74,14.8,1,0,0,0.0,95,5,19.0,,5.0,2.0,Inconnu,High,Été,Après-midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2011,7,,,3.3187765957446813,103.98833333333334,0.2393617021276596,0.0,0.7708333333333334
1,184.64,16.785454545454545,3.869478940726681,6.959999999999999,20.28,116,10.545454545454543,3,24,232,3,17,4,0.0,0.0,11,11.0,1,0,0,0.0,11,1,11.0,46.0,3.0,1.0,45-54,Medium,Printemps,Après-midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,4,,,184.64,92.32,232.0,0.0,0.9166666666666666
2,275.28,11.968695652173912,8.01628303366899,1.7,29.85,122,5.304347826086956,1,24,232,3,19,4,0.391304347826087,2.0,19,9.5,1,0,0,0.0,23,2,11.5,61.0,2.0,3.0,55-64,Medium,Printemps,Soir,UK,Jeune,Semaine,Moyen,Modéré,United Kingdom,1,2011,3,Sweden,1.0,6.117333333333333,91.75999999999999,4.177777777777778,0.0,0.7916666666666666
1,205.7,18.7,5.739512174392525,12.5,31.8,110,10.0,4,24,228,1,9,4,0.0,0.0,11,11.0,1,0,0,0.0,11,1,11.0,70.0,2.0,3.0,65+,Medium,Printemps,Matin,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,1,,,205.7,102.85,228.0,0.0,0.9166666666666666
1,413.46,17.227500000000003,6.107505895279149,10.08,30.0,358,14.916666666666666,4,24,228,1,9,4,0.0,0.0,24,24.0,1,0,0,0.0,24,1,24.0,,2.0,1.0,Inconnu,Medium,Printemps,Matin,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,8,Japan,1.0,413.46,206.73,228.0,0.0,0.96
5,1291.75,21.17622950819672,11.514246995777944,-8.5,60.0,497,8.147540983606557,-2,24,228,3,10,7,0.3114754098360656,1.4166666666666667,50,10.0,1,1,0,0.0163934426229508,61,5,12.2,,2.0,4.0,Inconnu,High,Été,Matin,Autre,Jeune,Semaine,Moyen,Explorateur,European Community,1,2010,12,United States,1.0,15.020348837209303,215.29166666666666,1.6511627906976745,0.016129032258064516,0.8064516129032258
10,1894.11,6.692968197879858,6.071539380531074,-19.9,47.7,807,2.851590106007067,-2,24,228,6,12,11,0.2968197879858657,0.75177304964539,161,15.9,1,2,0,0.0070671378091872,283,10,28.3,75.0,3.0,5.0,65+,High,Automne,Midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,7,India,1.0,8.769027777777778,172.19181818181818,0.06018518518518518,0.007042253521126761,0.5598591549295775
8,2042.15,18.07212389380531,12.602234386021692,-19.92,53.55,829,7.336283185840708,-24,36,228,1,11,4,0.0,1.8571428571428568,87,10.875,1,7,0,0.0619469026548672,113,8,14.125,20.0,1.0,2.0,18-24,VIP,Printemps,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,3,Saudi Arabia,1.0,9.632783018867926,226.90555555555557,0.07547169811320754,0.06140350877192982,0.7631578947368421
1,358.37999999999994,9.431052631578943,7.728474129835296,0.95,39.8,136,3.5789473684210527,1,10,227,1,15,4,0.0,0.0,34,34.0,1,0,0,0.0,38,1,38.0,37.0,1.0,4.0,35-44,Medium,Printemps,Après-midi,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2010,11,Russia,1.0,358.37999999999994,179.18999999999997,227.0,0.0,0.8717948717948718
4,1412.3200000000002,14.265858585858588,4.758855549716055,5.04,30.0,1071,10.818181818181818,1,36,227,1,15,4,0.0,2.2857142857142856,94,23.5,1,0,0,0.0,99,4,24.75,63.0,2.0,3.0,55-64,High,Printemps,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,2,India,1.0,6.24920353982301,282.46400000000006,0.008849557522123894,0.0,0.94
1,160.54,5.7335714285714285,7.948758213888327,0.42,35.400000000000006,84,3.0,1,12,227,1,15,4,0.0,0.0,26,26.0,1,0,0,0.0,28,1,28.0,32.0,2.0,1.0,25-34,Medium,Printemps,Après-midi,Europe continentale,Nouveau,Inconnu,Petit,Explorateur,France,1,2011,2,Vietnam,1.0,160.54,80.27,227.0,0.0,0.896551724137931
2,311.26,20.750666666666667,30.82554494169375,1.95,102.0,84,5.6,2,12,227,1,16,4,0.0,2.9285714285714284,15,7.5,1,0,0,0.0,15,2,7.5,42.0,0.0,2.0,35-44,Medium,Printemps,Après-midi,UK,Jeune,Inconnu,Moyen,Modéré,United Kingdom,1,2010,7,United States,1.0,7.410952380952381,103.75333333333333,4.404761904761905,0.0,0.9375
2,297.78000000000003,74.44500000000001,90.2975767485854,-5.0,152.64,282,70.5,-4,144,227,2,9,4,0.0,2.333333333333333,2,1.0,1,2,0,0.5,4,2,2.0,,3.0,4.0,Inconnu,Medium,Printemps,Matin,UK,Nouveau,Inconnu,Grand,Spécialisé,United Kingdom,1,2010,7,United States,1.0,37.222500000000004,99.26,27.5,0.4,0.4
2,216.3,24.03333333333333,10.93503543661382,15.3,45.9,90,10.0,6,18,227,3,12,12,0.0,28.125,7,3.5,1,0,0,0.0,9,2,4.5,31.0,0.0,4.0,25-34,Medium,Hiver,Midi,UK,Établi,Inconnu,Moyen,Modéré,United Kingdom,0,2010,10,South Africa,1.0,0.9570796460176991,72.10000000000001,0.008849557522123894,0.0,0.7
1,201.19,7.738076923076921,8.332887143952338,0.39,31.32,291,11.192307692307692,1,108,227,2,12,4,0.0,0.0,26,26.0,1,0,0,0.0,26,1,26.0,24.0,0.0,4.0,18-24,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,3,United States,1.0,201.19,100.595,227.0,0.0,0.9629629629629629
6,2714.2700000000004,23.39887931034483,11.340186162995488,-6.6,59.0,1505,12.974137931034482,-4,24,227,2,12,4,0.0,0.6956521739130435,67,11.166666666666666,1,3,0,0.0258620689655172,116,6,19.33333333333333,34.0,2.0,2.0,25-34,VIP,Printemps,Midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,3,Canada,1.0,32.70204819277109,387.7528571428572,1.7349397590361446,0.02564102564102564,0.5726495726495726
1,524.52,8.459999999999999,7.367739827378165,0.76,26.4,442,7.129032258064516,1,48,227,2,12,4,0.0,0.0,60,60.0,1,0,0,0.0,62,1,62.0,79.0,3.0,5.0,65+,High,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,3,South Korea,1.0,524.52,262.26,227.0,0.0,0.9523809523809523
1,203.95,20.395,12.152193446269507,9.75,49.8,144,14.4,2,60,227,2,12,4,0.0,0.0,10,10.0,1,0,0,0.0,10,1,10.0,,0.0,2.0,Inconnu,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,4,Lithuania,1.0,203.95,101.975,227.0,0.0,0.9090909090909091
3,810.5,8.024752475247524,6.227736923483426,0.55,25.5,409,4.0495049504950495,1,12,226,2,13,4,0.2871287128712871,1.74,80,26.33333333333333,1,0,0,0.0,101,3,33.666666666666664,37.0,1.0,1.0,35-44,High,Printemps,Midi,UK,Jeune,Semaine,Petit,Explorateur,United Kingdom,0,2011,5,United States,1.0,4.631428571428572,202.625,0.29714285714285715,0.0,0.7745098039215687
2,93.35,18.67,24.56884714430044,2.95,59.0,25,5.0,1,20,226,3,15,4,0.0,0.0,4,2.0,1,0,0,0.0,5,2,2.5,53.0,3.0,2.0,45-54,Low,Printemps,Après-midi,UK,Nouveau,Inconnu,Moyen,Spécialisé,United Kingdom,1,2011,5,Saudi Arabia,1.0,93.35,31.116666666666664,225.0,0.0,0.6666666666666666
3,675.2700000000002,6.62029411764706,5.844758582091766,0.83,29.95,288,2.823529411764706,1,25,226,2,12,10,0.0,1.792079207920792,76,25.33333333333333,1,0,0,0.0,102,3,34.0,,1.0,4.0,Inconnu,High,Automne,Midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2010,12,United States,1.0,3.7102747252747266,168.81750000000005,0.24725274725274726,0.0,0.7378640776699029
3,731.8999999999997,18.76666666666666,8.462652729970086,8.4,41.6,434,11.128205128205128,4,24,226,3,8,4,0.0,4.605263157894737,29,9.666666666666666,1,0,0,0.0,39,3,13.0,,3.0,5.0,Inconnu,High,Printemps,Matin,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,3,Indonesia,1.0,4.158522727272726,182.97499999999994,0.2840909090909091,0.0,0.725
4,581.8299999999999,20.779642857142854,46.23704995732983,-40.0,250.0,243,8.678571428571429,-1,25,226,1,10,4,0.0,4.037037037037037,24,6.0,1,1,0,0.0357142857142857,28,4,7.0,65.0,1.0,5.0,65+,High,Printemps,Matin,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,11,United States,1.0,5.241711711711711,116.36599999999999,1.045045045045045,0.034482758620689655,0.8275862068965517
5,1124.59,15.619305555555554,10.628832740543412,-9.96,71.9,891,12.375,-12,72,226,0,11,10,0.0,2.6901408450704225,66,13.2,1,3,0,0.0416666666666666,72,5,14.4,,1.0,1.0,Inconnu,High,Automne,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,3,United States,1.0,5.796855670103092,187.43166666666664,0.16494845360824742,0.0410958904109589,0.9041095890410958
2,890.3400000000001,21.19857142857144,13.39328965062375,6.959999999999999,83.4,418,9.952380952380953,2,24,226,2,13,11,0.0,4.7560975609756095,38,18.5,1,0,0,0.0,42,2,21.0,77.0,2.0,1.0,65+,High,Automne,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,7,Canada,1.0,4.542551020408164,296.78000000000003,0.15306122448979592,0.0,0.8604651162790697
1,259.45,18.53214285714285,3.3378716815715603,10.5,23.4,150,10.714285714285714,2,25,226,3,12,4,0.0,0.0,14,14.0,1,0,0,0.0,14,1,14.0,,3.0,3.0,Inconnu,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,2,Latvia,1.0,259.45,129.725,226.0,0.0,0.9333333333333333
1,160.95,16.095,2.809848750377856,13.05,21.9,63,6.3,2,12,226,3,12,4,0.0,0.0,10,10.0,1,0,0,0.0,10,1,10.0,39.0,0.0,3.0,35-44,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,4,China,1.0,160.95,80.475,226.0,0.0,0.9090909090909091
3,1314.4499999999998,41.0765625,71.41399233137471,5.04,295.0,369,11.53125,1,24,226,3,15,7,0.0,3.774193548387097,29,9.666666666666666,1,0,0,0.0,32,3,10.666666666666666,71.0,1.0,3.0,65+,High,Été,Après-midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,9,India,1.0,11.04579831932773,328.61249999999995,0.8991596638655462,0.0,0.8787878787878788
1,112.32,11.232,5.521539237889699,5.04,19.9,88,8.8,2,12,226,3,12,4,0.0,0.0,10,10.0,1,0,0,0.0,10,1,10.0,70.0,3.0,,65+,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,3,United States,1.0,112.32,56.16,226.0,0.0,0.9090909090909091
4,806.5699999999999,8.863406593406593,7.431480519426981,0.65,35.400000000000006,399,4.384615384615385,1,48,225,6,12,10,0.8461538461538461,2.111111111111111,66,16.25,1,0,0,0.0,91,4,22.75,70.0,1.0,5.0,65+,High,Automne,Midi,UK,Établi,Weekend,Petit,Explorateur,United Kingdom,0,2011,2,,,4.200885416666666,161.314,0.17708333333333334,0.0,0.7065217391304348
2,308.32000000000005,44.04571428571429,60.96104189210868,-5.9,166.8,88,12.571428571428571,-2,24,225,3,13,4,0.0,1.0,6,3.0,1,1,0,0.1428571428571428,7,2,3.5,19.0,5.0,1.0,18-24,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,2,China,1.0,44.04571428571429,102.77333333333335,31.285714285714285,0.125,0.75
1,112.25,7.015625,5.676725545300448,1.65,21.0,161,10.0625,1,50,225,3,13,4,0.0,0.0,15,15.0,1,0,0,0.0,16,1,16.0,41.0,1.0,3.0,35-44,Medium,Printemps,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,1,United States,1.0,112.25,56.125,225.0,0.0,0.8823529411764706
1,440.0,15.714285714285714,7.593852986106802,5.04,35.400000000000006,487,17.392857142857142,4,48,225,3,14,4,0.0,0.0,28,28.0,1,0,0,0.0,28,1,28.0,25.0,1.0,1.0,25-34,Medium,Printemps,Après-midi,UK,Nouveau,Inconnu,Grand,Explorateur,United Kingdom,1,2011,5,Australia,1.0,440.0,220.0,225.0,0.0,0.9655172413793104
1,331.18,16.559,10.677938841121769,1.25,49.95,228,11.4,1,48,225,3,16,4,0.0,0.0,20,20.0,1,0,0,0.0,20,1,20.0,28.0,5.0,3.0,25-34,Medium,Printemps,Après-midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,3,China,1.0,331.18,165.59,225.0,0.0,0.9523809523809523
4,1320.56,5.791929824561404,5.2237198549316375,0.42,33.9,647,2.837719298245614,1,25,225,6,12,8,0.5219298245614035,0.6255506607929515,143,35.75,1,0,0,0.0,228,4,57.0,30.0,2.0,2.0,25-34,High,Été,Midi,UK,Jeune,Weekend,Petit,Explorateur,United Kingdom,0,2011,5,,,9.234685314685315,264.11199999999997,0.5734265734265734,0.0,0.6244541484716157
3,1233.3599999999997,10.541538461538458,6.126578841603792,1.95,34.8,619,5.2905982905982905,1,24,222,6,13,5,1.0,1.5603448275862069,100,33.333333333333336,1,0,0,0.0,117,3,39.0,34.0,1.0,2.0,25-34,High,Printemps,Midi,UK,Établi,Weekend,Moyen,Explorateur,United Kingdom,0,2010,6,The Netherlands,1.0,6.73967213114754,308.3399999999999,0.2185792349726776,0.0,0.847457627118644
5,1930.15,38.603,32.42335491397445,-2.08,179.0,1088,21.76,-1,100,222,3,14,5,0.28,4.428571428571429,35,7.0,1,1,0,0.02,50,5,10.0,,,4.0,Inconnu,High,Printemps,Après-midi,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,5,,,8.813470319634703,321.69166666666666,0.0182648401826484,0.0196078431372549,0.6862745098039216
3,329.6000000000001,23.542857142857148,21.291275363242256,9.9,88.80000000000001,140,10.0,1,48,222,4,8,5,0.3571428571428571,7.0,13,4.333333333333333,1,0,0,0.0,14,3,4.666666666666667,38.0,1.0,1.0,35-44,Medium,Printemps,Matin,UK,Jeune,Semaine,Moyen,Modéré,United Kingdom,1,2010,11,United States,1.0,3.582608695652175,82.40000000000002,1.4130434782608696,0.0,0.8666666666666667
1,134.8,16.85,4.517584689695527,9.9,24.95,22,2.75,1,6,221,1,9,5,0.0,0.0,8,8.0,1,0,0,0.0,8,1,8.0,,1.0,4.0,Inconnu,Medium,Printemps,Matin,UK,Nouveau,Inconnu,Petit,Modéré,United Kingdom,1,2011,3,United States,1.0,134.8,67.4,221.0,0.0,0.8888888888888888
3,259.43,6.48575,15.235223507402605,-25.5,25.5,129,3.225,-24,24,221,1,9,5,0.0,0.2051282051282051,28,9.333333333333334,1,12,0,0.3,40,3,13.333333333333334,,3.0,2.0,Inconnu,Medium,Printemps,Matin,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2011,5,,,28.825555555555557,64.8575,23.666666666666668,0.2926829268292683,0.6829268292682927
2,288.6,16.03333333333333,4.631001670328812,9.9,25.5,160,8.88888888888889,1,24,221,1,9,5,0.0,0.0,18,9.0,1,0,0,0.0,18,2,9.0,35.0,3.0,2.0,35-44,Medium,Printemps,Matin,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,10,Japan,1.0,288.6,96.2,221.0,0.0,0.9473684210526315
14,4660.01,17.718669201520914,11.223817000893415,-15.9,79.0,3657,13.904942965779467,-2,72,221,1,14,11,0.0,0.8129770992366412,146,10.428571428571429,1,4,0,0.0152091254752851,263,14,18.785714285714285,63.0,3.0,1.0,55-64,VIP,Automne,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,4,Serbia,1.0,21.278584474885847,310.6673333333334,0.0091324200913242,0.015151515151515152,0.553030303030303
6,1047.84,26.196000000000005,26.445692955516137,-41.25,91.8,289,7.225,-11,25,221,0,15,5,0.0,5.128205128205129,30,5.0,1,3,0,0.075,40,6,6.666666666666667,,1.0,,Inconnu,High,Printemps,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,4,Canada,1.0,5.161773399014778,149.69142857142856,0.08866995073891626,0.07317073170731707,0.7317073170731707
3,682.9100000000001,15.52068181818182,5.710767633705067,5.04,35.400000000000006,453,10.295454545454543,2,25,220,1,13,5,0.0,4.534883720930233,39,13.0,1,0,0,0.0,44,3,14.666666666666666,48.0,2.0,,45-54,High,Printemps,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,5,United States,1.0,3.4842346938775512,170.72750000000002,0.12755102040816327,0.0,0.8666666666666667
2,542.03,15.486571428571429,6.526899517452707,7.5,35.400000000000006,365,10.428571428571429,2,24,220,1,15,5,0.0,0.8823529411764706,32,16.0,1,0,0,0.0,35,2,17.5,55.0,3.0,4.0,55-64,High,Printemps,Après-midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,12,United States,1.0,17.48483870967742,180.67666666666665,6.129032258064516,0.0,0.8888888888888888
2,160.35,16.035,3.4325282227536014,13.2,23.4,153,15.3,3,24,220,4,12,7,0.0,8.777777777777779,10,5.0,1,0,0,0.0,10,2,5.0,49.0,2.0,1.0,45-54,Medium,Été,Midi,UK,Jeune,Inconnu,Grand,Modéré,United Kingdom,1,2011,7,Türkiye,1.0,2.004375,53.449999999999996,1.7625,0.0,0.9090909090909091
2,430.94,4.39734693877551,3.191531497741015,0.84,23.4,277,2.826530612244898,1,36,220,1,17,5,0.0,0.5567010309278351,83,41.5,1,0,0,0.0,98,2,49.0,,0.0,1.0,Inconnu,Medium,Printemps,Après-midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,1,2011,5,United States,1.0,7.835272727272727,143.64666666666668,3.0,0.0,0.8383838383838383
